date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result
2022-04-08,663417,SD,ARI,Sean Manaea,Merrill Kelly,ltd,ltd,live,live,1.0000,0.4488,0.4204,0.8692,0.4193,0.5807,0.2163,PASS,NO EDGE,4,0.4193,0.5807,PASS,NO EDGE,3.9825,4.3800,1.2350,1.2800,3.6263,4.0206,2.2952,2.5016,1.2422,1.1972,9.5366,7.7788,0.3207,0.3098,0.4021,0.3847,4.4958,4.2133,,,,,,,0.3387,0.3603,0.4566,0.4749,0.1933,0.1937,3,2,0.3387,0.3603,0.4566,0.4749,0.1933,0.1937,0,0,prior,prior,0.6000,0.4000,0.6000,0.6000,5,5,0.4000,0.5000,0.6000,0.7000,10,10,0.4746,,,,,1,0.0000,0.0000,3.9825,4.3800,3.6263,4.0206,1.2422,1.1972,2.2952,2.5016,9.5366,7.7788,1.2350,1.2800,prior,prior,0,0,0,0,0,0,0,NRFI,PASS
2022-04-08,663147,MIL,CHC,Brandon Woodruff,Justin Steele,ltd,ltd,live,live,1.0000,0.5278,0.3741,0.9019,0.4058,0.5942,0.2282,YRFI,LEAN,4,0.4058,0.5942,YRFI,LEAN,2.9700,4.2285,1.0325,1.2975,3.1279,4.6692,2.3706,3.6000,0.9784,1.5300,10.1773,9.0975,0.3171,0.3125,0.3975,0.4076,4.5466,4.3602,,,,,,,0.3359,0.3311,0.4470,0.4359,0.2091,0.2047,3,2,0.3359,0.3311,0.4470,0.4359,0.2091,0.2047,0,0,prior,prior,0.4000,0.6000,0.6000,1.0000,5,5,0.6000,0.6667,0.7000,0.8889,10,9,0.5579,2.2000,10.0000,334,90,0,-7.1934,6.9466,2.9700,4.2285,3.1279,4.6692,0.9784,1.5300,2.3706,3.6000,10.1773,9.0975,1.0325,1.2975,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS
2022-04-09,661917,BAL,TB,Jordan Lyles,Drew Rasmussen,ltd,ltd,live,live,0.9300,0.3538,0.5622,0.9160,0.4001,0.5999,0.2334,YRFI,LEAN,4,0.4001,0.5999,YRFI,LEAN,4.9125,3.3403,1.3550,1.1435,4.9167,3.4533,2.8500,2.9750,1.7250,0.8150,7.7000,8.7383,0.3052,0.3207,0.4030,0.4277,4.1003,5.2189,,,,,,,0.3233,0.3437,0.4849,0.4804,0.2195,0.2270,3,3,0.3233,0.3437,0.4849,0.4804,0.2195,0.2270,0,0,prior,prior,0.6000,1.0000,1.0000,1.0000,5,5,0.5000,0.8000,0.7000,0.9000,10,10,0.5016,,,,,1,0.0000,0.0000,4.9125,3.3403,4.9167,3.4533,1.7250,0.8150,2.8500,2.9750,7.7000,8.7383,1.3550,1.1435,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS
2022-04-09,662864,CWS,DET,Dylan Cease,Casey Mize,ltd,ltd,live,live,0.9800,0.4824,0.4415,0.9239,0.3970,0.6030,0.2363,YRFI,LEAN,4,0.3970,0.6030,YRFI,LEAN,3.9825,3.8325,1.2500,1.1675,3.4295,4.3693,3.5285,2.5938,1.1172,1.3793,11.4593,7.5315,0.3345,0.3088,0.4213,0.4003,4.8743,4.3150,,,,,,,0.3564,0.3317,0.5074,0.4544,0.2256,0.2087,3,3,0.3564,0.3317,0.5074,0.4544,0.2256,0.2087,0,0,prior,prior,0.4000,0.6000,0.6000,0.6000,5,5,0.2000,0.7000,0.7000,0.7000,10,10,0.5107,4.9000,20.1000,297,55,0,-3.1443,19.8525,3.9825,3.8325,3.4295,4.3693,1.1172,1.3793,3.5285,2.5938,11.4593,7.5315,1.2500,1.1675,prior,prior,0,0,0,0,2,0,2,YRFI,WIN
2022-04-09,661756,SEA,MIN,Logan Gilbert,Sonny Gray,ltd,ltd,live,live,0.9700,0.4258,0.4279,0.8537,0.4258,0.5742,0.2106,PASS,NO EDGE,4,0.4258,0.5742,PASS,NO EDGE,4.5600,4.1925,1.1900,1.2275,3.6836,3.8580,2.3369,3.2481,1.2635,1.2493,9.4794,9.9693,0.3043,0.3143,0.3875,0.4222,4.3150,4.4958,,,,,,,0.3751,0.3614,0.4623,0.4780,0.1623,0.1885,3,3,0.3751,0.3614,0.4623,0.4780,0.1623,0.1885,0,0,prior,prior,0.4000,0.4000,1.0000,0.4000,5,5,0.4000,0.3000,0.8000,0.6000,10,10,0.5085,10.7000,9.2000,149,37,0,-5.4076,-7.4430,4.5600,4.1925,3.6836,3.8580,1.2635,1.2493,2.3369,3.2481,9.4794,9.9693,1.1900,1.2275,prior,prior,0,0,0,0,0,1,1,YRFI,PASS
2022-04-09,662020,PIT,STL,Mitch Keller,Miles Mikolas,ltd,ltd,live,live,0.9700,0.4059,0.5336,0.9395,0.3908,0.6092,0.2420,YRFI,LEAN,4,0.3908,0.6092,YRFI,LEAN,5.6775,4.2111,1.6550,1.2353,4.0711,4.2032,4.0509,2.7200,0.9737,1.2080,8.4226,7.9468,0.3098,0.3134,0.3682,0.4122,3.8178,4.3658,,,,,,,0.3508,0.3538,0.4557,0.5020,0.1756,0.2197,3,3,0.3508,0.3538,0.4557,0.5020,0.1756,0.2197,0,0,prior,prior,0.2000,0.2000,0.6000,0.6000,5,5,0.4000,0.2222,0.7000,0.6667,10,9,0.5786,12.9000,4.6000,321,35,0,1.4976,4.3494,5.6775,4.2111,4.0711,4.2032,0.9737,1.2080,4.0509,2.7200,8.4226,7.9468,1.6550,1.2353,prior,prior,0,0,0,0,1,1,2,YRFI,WIN
2022-04-09,663205,MIL,CHC,Brandon Woodruff,Justin Steele,ltd,ltd,live,live,1.0000,0.5278,0.3741,0.9019,0.4058,0.5942,0.2282,YRFI,LEAN,4,0.4058,0.5942,YRFI,LEAN,2.9700,4.2285,1.0325,1.2975,3.1279,4.6692,2.3706,3.6000,0.9784,1.5300,10.1773,9.0975,0.3171,0.3125,0.3975,0.4076,4.5466,4.3602,,,,,,,0.3434,0.3483,0.4368,0.4433,0.1930,0.1737,3,3,0.3434,0.3483,0.4368,0.4433,0.1930,0.1737,0,0,prior,prior,0.4000,0.6000,0.6000,1.0000,5,5,0.6000,0.6667,0.7000,0.8889,10,9,0.5579,4.6000,17.8000,126,82,0,5.5005,-16.9288,2.9700,4.2285,3.1279,4.6692,0.9784,1.5300,2.3706,3.6000,10.1773,9.0975,1.0325,1.2975,prior,prior,0,0,0,0,0,3,3,YRFI,WIN
2022-04-09,661803,TEX,TOR,Dane Dunning,Kevin Gausman,ltd,ltd,live,live,1.0100,0.3470,0.5417,0.8887,0.4112,0.5888,0.2234,YRFI,LEAN,4,0.4112,0.5888,YRFI,LEAN,4.4325,3.1575,1.3925,1.0925,3.8230,3.2031,3.2265,2.5078,1.0487,1.0031,8.7907,10.2055,0.2960,0.3290,0.3783,0.4616,3.9082,5.1568,,,,,,,0.3470,0.3682,0.5124,0.5436,0.2460,0.2471,3,3,0.3470,0.3682,0.5124,0.5436,0.2460,0.2471,0,0,prior,prior,0.2000,0.6000,0.4000,0.6000,5,5,0.4000,0.5000,0.6000,0.7000,10,10,0.5161,,,,,1,0.0000,0.0000,4.4325,3.1575,3.8230,3.2031,1.0487,1.0031,3.2265,2.5078,8.7907,10.2055,1.3925,1.0925,prior,prior,0,0,0,0,0,2,2,YRFI,WIN
2022-04-09,661130,OAK,PHI,Cole Irvin,Kyle Gibson,ltd,ltd,live,live,1.0400,0.4583,0.4936,0.9519,0.3860,0.6140,0.2466,YRFI,LEAN,4,0.3860,0.6140,YRFI,LEAN,4.2300,3.8337,1.3100,1.2288,4.1119,3.7995,2.3418,3.1236,1.1717,0.9305,6.9625,7.9736,0.3171,0.3180,0.4067,0.4085,4.5749,4.5240,,,,,,,0.3328,0.3841,0.4059,0.5356,0.1611,0.2554,3,3,0.3328,0.3841,0.4059,0.5356,0.1611,0.2554,0,0,prior,prior,0.6000,0.2000,1.0000,0.6000,5,5,0.4000,0.3000,0.7000,0.6000,10,10,0.5015,11.1000,12.0000,291,51,0,-1.0459,11.9543,4.2300,3.8337,4.1119,3.7995,1.1717,0.9305,2.3418,3.1236,6.9625,7.9736,1.3100,1.2288,prior,prior,0,0,0,0,0,2,2,YRFI,WIN
2022-04-09,662123,MIA,SF,Pablo López,Carlos Rodón,ltd,ltd,live,live,0.9400,0.3046,0.4089,0.7136,0.4899,0.5101,0.1605,NRFI,STRONG,4,0.4899,0.5101,NRFI,STRONG,3.3525,2.8275,1.1525,1.0325,3.3090,2.8474,2.4672,2.5881,1.0265,0.9638,9.8204,11.6709,0.2997,0.3281,0.3756,0.4378,3.8969,4.9195,,,,,,,0.3481,0.3624,0.4531,0.5179,0.1783,0.2553,3,3,0.3481,0.3624,0.4531,0.5179,0.1783,0.2553,0,0,prior,prior,0.2000,0.8000,0.8000,0.8000,5,5,0.3000,0.6000,0.7000,0.7000,10,10,0.5133,18.1000,35.9000,280,52,0,9.2916,34.6767,3.3525,2.8275,3.3090,2.8474,1.0265,0.9638,2.4672,2.5881,9.8204,11.6709,1.1525,1.0325,prior,prior,0,0,0,0,0,0,0,NRFI,WIN
2022-04-09,661332,BOS,NYY,Nick Pivetta,Luis Severino,ltd,avg,live,live,1.0200,0.5085,0.5279,1.0364,0.3547,0.6453,0.2776,YRFI,STRONG,3,0.3547,0.6453,YRFI,STRONG,4.4475,4.2000,1.2875,1.2500,4.1347,4.2000,3.5806,3.0000,1.3452,1.2000,9.8460,8.9000,0.3272,0.3217,0.4460,0.4076,5.0607,4.3941,,,,,,,0.3531,0.3569,0.4956,0.4886,0.2205,0.2265,3,3,0.3531,0.3569,0.4956,0.4886,0.2205,0.2265,0,0,prior,prior,0.4000,,0.6000,,5,0,0.6000,,0.8000,,10,0,0.5203,10.2000,12.4000,300,67,0,8.9198,8.6138,4.4475,4.2000,4.1347,4.2000,1.3452,1.2000,3.5806,3.0000,9.8460,8.9000,1.2875,1.2500,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS
2022-04-09,662765,CLE,KC,Zach Plesac,Brad Keller,ltd,ltd,live,live,0.9600,0.5120,0.4522,0.9642,0.3813,0.6187,0.2511,YRFI,LEAN,4,0.3813,0.6187,YRFI,LEAN,4.5525,5.0925,1.2125,1.5575,4.4351,4.4223,2.3639,3.9932,1.3918,1.2122,6.9718,8.3061,0.3043,0.3070,0.4076,0.3975,4.4280,4.2528,,,,,,,0.3518,0.3200,0.4418,0.4150,0.1729,0.1385,2,2,0.3518,0.3200,0.4418,0.4150,0.1729,0.1385,0,0,prior,prior,0.4000,0.6000,0.6000,0.6000,5,5,0.4000,0.7000,0.7000,0.7000,10,10,0.5376,14.9000,16.2000,143,36,0,1.6934,-16.1113,4.5525,5.0925,4.4351,4.4223,1.3918,1.2122,2.3639,3.9932,6.9718,8.3061,1.2125,1.5575,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS
2022-04-09,662588,NYM,WSH,Chris Bassitt,Joan Adon,ltd,avg,live,live,0.9700,0.4260,0.3993,0.8253,0.4381,0.5619,0.2003,PASS,NO EDGE,3,0.4381,0.5619,PASS,NO EDGE,3.4125,4.2000,1.1075,1.2500,3.3464,4.2000,2.4257,3.0000,0.9445,1.2000,9.0566,8.9000,0.3153,0.3354,0.3929,0.4167,3.9703,4.4675,,,,,,,0.3656,0.3709,0.4360,0.4688,0.1596,0.2006,3,3,0.3000,0.3709,0.4000,0.4688,0.1000,0.2006,1,0,current,prior,1.0000,1.0000,1.0000,1.0000,5,1,0.7000,1.0000,0.7000,1.0000,10,1,0.5416,10.4000,9.7000,255,49,0,7.2085,6.4906,3.4125,4.2000,3.3464,4.2000,0.9445,1.2000,2.4257,3.0000,9.0566,8.9000,1.1075,1.2500,prior,prior,0,0,0,0,0,0,0,NRFI,PASS
2022-04-09,661575,CIN,ATL,Vladimir Gutierrez,Kyle Wright,ltd,avg,live,live,0.9800,0.4763,0.5844,1.0606,0.3462,0.6538,0.2865,YRFI,STRONG,3,0.3462,0.6538,YRFI,STRONG,4.6050,4.2000,1.3700,1.2500,4.8355,4.2000,3.4737,3.0000,1.4842,1.2000,7.4355,8.9000,0.3272,0.3189,0.4296,0.4332,4.8178,4.8679,,,,,,,0.3555,0.3539,0.4272,0.5107,0.1753,0.2306,3,3,0.2000,0.3539,0.2000,0.5107,0.0000,0.2306,1,0,current,prior,0.2000,0.5000,0.4000,0.5000,5,2,0.3000,0.5000,0.5000,0.5000,10,2,0.4992,10.4000,17.5000,302,44,0,11.0131,13.6001,4.6050,4.2000,4.8355,4.2000,1.4842,1.2000,3.4737,3.0000,7.4355,8.9000,1.3700,1.2500,prior,prior,0,0,0,0,0,2,2,YRFI,WIN
2022-04-09,662931,LAD,COL,Tony Gonsolin,Germán Márquez,ltd,ltd,live,live,1.2200,0.5911,0.6673,1.2584,0.2841,0.7159,0.3584,YRFI,STRONG,4,0.2841,0.7159,YRFI,STRONG,3.7538,4.3500,1.2960,1.2650,4.3273,3.8458,4.1700,3.1500,1.2480,1.0875,9.6810,8.8250,0.3290,0.3171,0.4277,0.4140,5.0664,4.5781,,,,,,,0.3792,0.3457,0.5104,0.4527,0.2107,0.1806,3,3,0.3792,0.3457,0.5104,0.4527,0.2107,0.1806,0,0,prior,prior,0.6000,0.6000,1.0000,0.6000,5,5,0.5000,0.6000,0.8000,0.8000,10,10,0.4410,23.5000,12.0000,237,10,0,7.7135,9.1925,3.7538,4.3500,4.3273,3.8458,1.2480,1.0875,4.1700,3.1500,9.6810,8.8250,1.2960,1.2650,prior,prior,0,0,0,0,0,1,1,YRFI,WIN
2022-04-09,663404,SD,ARI,Joe Musgrove,Zach Davies,ltd,ltd,live,live,1.0000,0.5895,0.4131,1.0026,0.3669,0.6331,0.2652,YRFI,STRONG,4,0.3669,0.6331,YRFI,STRONG,3.4350,5.3850,1.1225,1.5125,3.5489,5.0068,2.7627,4.1706,1.1200,1.4402,9.7913,7.4243,0.3207,0.3098,0.4021,0.3847,4.4958,4.2133,,,,,,,0.3380,0.3391,0.4548,0.4507,0.1930,0.1770,2,3,0.3380,0.3391,0.4548,0.4507,0.1930,0.1770,0,0,prior,prior,0.6000,0.2000,0.8000,0.4000,5,5,0.5000,0.5000,0.6000,0.6000,10,10,0.4746,,,,,1,0.0000,0.0000,3.4350,5.3850,3.5489,5.0068,1.1200,1.4402,2.7627,4.1706,9.7913,7.4243,1.1225,1.5125,prior,prior,0,0,0,0,0,1,1,YRFI,WIN
2022-04-09,661040,HOU,LAA,Justin Verlander,Noah Syndergaard,avg,avg,live,live,0.9900,0.5060,0.4760,0.9820,0.3746,0.6254,0.2576,YRFI,LEAN,2,0.3746,0.6254,YRFI,LEAN,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3372,0.3107,0.4415,0.4076,5.2528,4.4619,,,,,,,0.3551,0.3749,0.4554,0.5440,0.1684,0.2810,3,3,0.3551,0.3749,0.4554,0.5440,0.1684,0.2810,0,0,prior,prior,,0.5000,,0.5000,0,2,,0.5000,,0.5000,0,2,0.4850,25.6000,17.7000,197,47,0,15.3286,-8.8500,4.2000,4.2000,4.2000,4.2000,1.2000,1.2000,3.0000,3.0000,8.9000,8.9000,1.2500,1.2500,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS
2022-04-10,661129,OAK,PHI,Daulton Jefferies,Zach Eflin,avg,ltd,live,live,1.0400,0.4269,0.5080,0.9348,0.3927,0.6073,0.2403,YRFI,LEAN,3,0.3927,0.6073,YRFI,LEAN,4.2000,4.1775,1.2500,1.2500,4.2000,3.6958,3.0000,1.7766,1.2000,1.2625,8.9000,8.5772,0.3171,0.3180,0.4067,0.4085,4.5749,4.5240,,,,,,,0.3231,0.3851,0.3739,0.5319,0.1298,0.2422,3,3,0.3231,0.3851,0.3739,0.5319,0.1298,0.2422,0,0,prior,prior,0.0000,0.4000,0.0000,0.4000,1,5,0.0000,0.6000,0.0000,0.6000,1,10,0.5015,8.8000,19.8000,307,43,0,-7.0957,18.4849,4.2000,4.1775,4.2000,3.6958,1.2000,1.2625,3.0000,1.7766,8.9000,8.5772,1.2500,1.2500,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS
2022-04-10,661916,BAL,TB,Tyler Wells,Corey Kluber,ltd,ltd,live,live,0.9300,0.4062,0.4404,0.8466,0.4289,0.5711,0.2081,PASS,NO EDGE,4,0.4289,0.5711,PASS,NO EDGE,4.1573,3.9533,1.0885,1.3100,3.8692,3.7917,2.4750,3.4750,1.3050,1.0000,9.5475,9.1167,0.3052,0.3207,0.4030,0.4277,4.1003,5.2189,,,,,,,0.3103,0.3436,0.4173,0.4668,0.1889,0.2125,3,3,0.3103,0.3436,0.4173,0.4668,0.1889,0.2125,0,0,prior,prior,,0.8000,,1.0000,0,5,,0.7000,,0.9000,0,10,0.5016,,,,,1,0.0000,0.0000,4.1573,3.9533,3.8692,3.7917,1.3050,1.0000,2.4750,3.4750,9.5475,9.1167,1.0885,1.3100,prior,prior,0,0,0,0,0,0,0,NRFI,PASS
2022-04-10,662887,CWS,DET,Michael Kopech,Tarik Skubal,ltd,ltd,live,live,0.9800,0.5421,0.4217,0.9638,0.3814,0.6186,0.2509,YRFI,LEAN,4,0.3814,0.6186,YRFI,LEAN,3.7969,4.3050,1.1809,1.2575,3.4249,4.7231,3.0725,2.8778,1.1840,1.8845,11.5001,9.6495,0.3345,0.3088,0.4213,0.4003,4.8743,4.3150,,,,,,,0.3516,0.3261,0.4937,0.4132,0.1987,0.1652,3,3,0.3516,0.3261,0.4937,0.4132,0.1987,0.1652,0,0,prior,prior,0.5000,0.4000,1.0000,0.6000,4,5,0.5000,0.3000,1.0000,0.6000,4,10,0.5107,9.2000,11.3000,153,58,0,7.9903,-7.9903,3.7969,4.3050,3.4249,4.7231,1.1840,1.8845,3.0725,2.8778,11.5001,9.6495,1.1809,1.2575,prior,prior,0,0,0,0,2,0,2,YRFI,WIN
2022-04-10,662570,NYM,WSH,Carlos Carrasco,Erick Fedde,ltd,ltd,live,live,0.9700,0.4728,0.5387,1.0115,0.3637,0.6363,0.2685,YRFI,STRONG,4,0.3637,0.6363,YRFI,STRONG,5.0157,5.1525,1.3298,1.3925,4.6290,4.4287,3.0200,3.1843,1.5680,1.4664,8.7043,8.7164,0.3153,0.3354,0.3929,0.4167,3.9703,4.4675,,,,,,,0.3555,0.3709,0.4225,0.4688,0.1665,0.2006,2,3,0.3555,0.2500,0.4225,0.2941,0.1665,0.0882,0,3,prior,current,0.2000,0.2000,0.2000,0.8000,5,5,0.1000,0.4000,0.1000,0.7000,10,10,0.5416,10.9000,16.6000,312,40,0,-2.5968,16.3956,5.0157,5.1525,4.6290,4.4287,1.5680,1.4664,3.0200,3.1843,8.7043,8.7164,1.3298,1.3925,prior,prior,0,0,0,0,0,1,1,YRFI,WIN
2022-04-10,661573,CIN,ATL,Hunter Greene,Ian Anderson,avg,ltd,live,live,0.9800,0.4888,0.4979,0.9866,0.3728,0.6272,0.2593,YRFI,LEAN,3,0.3728,0.6272,YRFI,LEAN,4.2000,3.7350,1.2500,1.2350,4.2000,4.0717,3.0000,3.5427,1.2000,1.1431,8.9000,8.7590,0.3272,0.3189,0.4296,0.4332,4.8178,4.8679,,,,,,,0.3519,0.3539,0.4388,0.5107,0.1829,0.2306,3,3,0.2143,0.4400,0.2143,0.4000,0.0000,0.1000,1,2,current,current,,0.0000,,0.4000,0,5,,0.2000,,0.4000,0,10,0.4992,18.5000,9.2000,191,54,0,4.6000,-7.9674,4.2000,3.7350,4.2000,4.0717,1.2000,1.1431,3.0000,3.5427,8.9000,8.7590,1.2500,1.2350,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS
2022-04-10,661802,TEX,TOR,Spencer Howard,Hyun Jin Ryu,ltd,ltd,live,live,1.0100,0.3988,0.5975,0.9963,0.3692,0.6308,0.2629,YRFI,STRONG,4,0.3692,0.6308,YRFI,STRONG,5.5230,4.3275,1.3971,1.2275,4.3157,3.9830,3.7950,2.2278,1.2330,1.2586,9.1510,7.9365,0.2960,0.3290,0.3783,0.4616,3.9082,5.1568,,,,,,,0.3561,0.3682,0.5295,0.5436,0.2541,0.2471,3,3,0.3561,0.3682,0.5295,0.5436,0.2541,0.2471,0,0,prior,prior,0.6000,0.2000,0.8000,0.8000,5,5,0.6000,0.3000,0.8000,0.8000,10,10,0.5161,,,,,1,0.0000,0.0000,5.5230,4.3275,4.3157,3.9830,1.2330,1.2586,3.7950,2.2278,9.1510,7.9365,1.3971,1.2275,prior,prior,0,0,0,0,0,4,4,YRFI,WIN
2022-04-10,662755,CLE,KC,Cal Quantrill,Kris Bubic,ltd,ltd,live,live,0.9600,0.5092,0.4240,0.9332,0.3933,0.6067,0.2397,YRFI,LEAN,4,0.3933,0.6067,YRFI,LEAN,3.2175,4.3725,1.1975,1.3475,3.9129,4.7308,2.8763,3.8135,1.0239,1.4423,7.6992,8.1442,0.3043,0.3070,0.4076,0.3975,4.4280,4.2528,,,,,,,0.2812,0.3191,0.4357,0.3990,0.2178,0.1221,2,2,0.2812,0.3191,0.4357,0.3990,0.2178,0.1221,0,0,prior,prior,0.4000,0.2000,0.6000,0.6000,5,5,0.3000,0.2000,0.6000,0.5000,10,10,0.5376,23.0000,16.9000,281,33,0,9.9336,13.6724,3.2175,4.3725,3.9129,4.7308,1.0239,1.4423,2.8763,3.8135,7.6992,8.1442,1.1975,1.3475,prior,prior,0,0,0,0,6,0,6,YRFI,WIN
2022-04-10,661738,SEA,MIN,Marco Gonzales,Bailey Ober,ltd,ltd,live,live,0.9700,0.4390,0.5217,0.9607,0.3826,0.6174,0.2498,YRFI,LEAN,4,0.3826,0.6174,YRFI,LEAN,4.0200,4.1925,1.1900,1.2125,4.8792,4.3929,2.7311,2.1425,1.6679,1.7658,7.3193,9.2608,0.3043,0.3143,0.3875,0.4222,4.3150,4.4958,,,,,,,0.3751,0.3467,0.4623,0.5203,0.1623,0.2410,3,3,0.1000,0.3467,0.2000,0.5203,0.1000,0.2410,1,0,current,prior,0.4000,0.4000,0.6000,0.8000,5,5,0.3000,0.6000,0.6000,0.9000,10,10,0.5085,14.4000,13.8000,137,48,0,-10.2554,-9.2340,4.0200,4.1925,4.8792,4.3929,1.6679,1.7658,2.7311,2.1425,7.3193,9.2608,1.1900,1.2125,prior,prior,0,0,0,0,0,5,5,YRFI,WIN
2022-04-10,662019,PIT,STL,Bryse Wilson,Steven Matz,ltd,ltd,live,live,0.9700,0.3904,0.5351,0.9255,0.3963,0.6037,0.2369,YRFI,LEAN,4,0.3963,0.6037,YRFI,LEAN,4.9021,3.9150,1.3684,1.3100,4.9364,3.7495,2.8175,2.6824,1.5920,1.1089,6.9136,8.6964,0.3098,0.3134,0.3682,0.4122,3.8178,4.3658,,,,,,,0.3508,0.3538,0.4557,0.5020,0.1756,0.2197,3,3,0.3508,0.3538,0.4557,0.5020,0.1756,0.2197,0,0,prior,prior,0.6000,0.6000,1.0000,0.8000,5,5,0.6000,0.6000,0.8000,0.8000,10,10,0.5786,21.8000,25.2000,179,60,0,8.2043,-23.8271,4.9021,3.9150,4.9364,3.7495,1.5920,1.1089,2.8175,2.6824,6.9136,8.6964,1.3684,1.3100,prior,prior,0,0,0,0,0,3,3,YRFI,WIN
2022-04-10,663204,MIL,CHC,Freddy Peralta,Marcus Stroman,ltd,ltd,live,live,1.0000,0.3963,0.4077,0.8039,0.4476,0.5524,0.1926,PASS,NO EDGE,4,0.4476,0.5524,PASS,NO EDGE,3.1575,3.3150,1.0400,1.1750,3.1668,3.5300,3.3732,2.4092,0.9558,0.9411,11.3593,8.1831,0.3171,0.3125,0.3975,0.4076,4.5466,4.3602,,,,,,,0.3443,0.3254,0.4376,0.4230,0.1766,0.1606,3,3,0.3443,0.3254,0.4376,0.4230,0.1766,0.1606,0,0,prior,prior,0.2000,0.2000,0.2000,1.0000,5,5,0.5000,0.4000,0.5000,0.9000,10,10,0.5579,11.6000,34.1000,133,55,0,14.4113,-30.9051,3.1575,3.3150,3.1668,3.5300,0.9558,0.9411,3.3732,2.4092,11.3593,8.1831,1.0400,1.1750,prior,prior,0,0,0,0,0,3,3,YRFI,PASS
2022-04-10,662934,LAD,COL,Julio Urías,Antonio Senzatela,ltd,ltd,live,live,1.2200,0.5232,0.4744,0.9976,0.3688,0.6312,0.2634,YRFI,STRONG,4,0.3688,0.6312,YRFI,STRONG,3.2700,4.3650,1.0775,1.3175,3.2576,3.5767,2.1350,2.1328,0.9925,0.8186,9.3322,6.7625,0.3290,0.3171,0.4277,0.4140,5.0664,4.5781,,,,,,,0.3792,0.3489,0.5104,0.4753,0.2107,0.2001,3,3,0.3792,0.3489,0.5104,0.4753,0.2107,0.2001,0,0,prior,prior,0.6000,0.6000,0.8000,0.6000,5,5,0.4000,0.3000,0.8000,0.6000,10,10,0.4410,11.2000,25.4000,288,10,0,-4.8465,24.9333,3.2700,4.3650,3.2576,3.5767,0.9925,0.8186,2.1350,2.1328,9.3322,6.7625,1.0775,1.3175,prior,prior,0,0,0,0,0,3,3,YRFI,WIN
2022-04-10,662122,MIA,SF,Trevor Rogers,Anthony DeSclafani,ltd,ltd,live,live,0.9400,0.3485,0.3868,0.7353,0.4794,0.5206,0.1682,NRFI,LEAN,4,0.4794,0.5206,NRFI,LEAN,3.0300,3.4275,1.1750,1.1300,2.8224,3.6845,3.0846,2.4456,0.6045,1.0670,10.1930,8.3614,0.2997,0.3281,0.3756,0.4378,3.8969,4.9195,,,,,,,0.3189,0.3623,0.4265,0.4946,0.1815,0.2189,3,3,0.3189,0.3623,0.4265,0.4946,0.1815,0.2189,0,0,prior,prior,0.8000,0.4000,1.0000,0.8000,5,5,0.8000,0.6000,0.9000,0.9000,10,10,0.5133,15.4000,39.7000,290,53,0,3.4601,39.5489,3.0300,3.4275,2.8224,3.6845,0.6045,1.0670,3.0846,2.4456,10.1930,8.3614,1.1750,1.1300,prior,prior,0,0,0,0,0,0,0,NRFI,WIN
