date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result,home_p_last10_era,away_p_last10_era
2023-04-02,718741,NYM,MIA,Kodai Senga,Trevor Rogers,avg,ltd,live,live,0.9500,0.5041,0.4100,0.9141,0.4009,0.5991,0.2327,YRFI,LEAN,3,0.4009,0.5991,YRFI,LEAN,4.2000,5.1525,1.2500,1.4375,4.2000,4.2021,3.0000,3.5888,1.2000,1.2463,8.9000,8.9119,0.3308,0.2960,0.4122,0.3673,4.7387,3.6879,,,,,,,0.3319,0.3432,0.4292,0.4385,0.1642,0.1639,3,3,0.2857,0.3947,0.2727,0.6000,0.0909,0.2571,1,3,current,current,,0.4000,,0.8000,0,5,,0.5000,,0.8000,0,10,0.4425,,,,,1,0.0000,0.0000,4.2000,5.1525,4.2000,4.2021,1.2000,1.2463,3.0000,3.5888,8.9000,8.9119,1.2500,1.4375,prior,prior,0,0,0,0,2,1,3,YRFI,WIN,5.028,
2023-04-02,718745,MIN,KC,Joe Ryan,Brad Keller,ltd,ltd,live,live,0.9600,0.4841,0.4129,0.8970,0.4078,0.5922,0.2264,YRFI,LEAN,4,0.4078,0.5922,YRFI,LEAN,3.7125,4.8675,1.1375,1.4375,3.8801,4.3879,2.9082,3.5140,1.2184,1.1244,9.1587,7.1711,0.3171,0.3070,0.4021,0.3829,4.3093,3.9929,,,,,,,0.3347,0.3190,0.4461,0.4200,0.1932,0.1710,3,3,0.3347,0.3190,0.4461,0.4200,0.1932,0.1710,0,0,prior,prior,0.8000,0.6000,1.0000,0.6000,5,5,0.6000,0.6000,0.8000,0.7000,10,10,0.5376,21.4000,10.0000,210,43,0,9.5630,-2.9237,3.7125,4.8675,3.8801,4.3879,1.2184,1.1244,2.9082,3.5140,9.1587,7.1711,1.1375,1.4375,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS,5.167,3.355
2023-04-02,718740,CWS,HOU,Mike Clevinger,Luis Garcia,ltd,ltd,live,live,0.9900,0.4234,0.5185,0.9419,0.3899,0.6101,0.2429,YRFI,LEAN,4,0.3899,0.6101,YRFI,LEAN,4.2975,3.8400,1.2125,1.1600,4.5779,3.9765,2.8206,2.7694,1.4832,1.2882,7.6084,8.9707,0.3107,0.3189,0.3893,0.4232,4.2528,4.5410,,,,,,,0.3466,0.3304,0.4068,0.4531,0.1103,0.1967,3,3,0.3458,0.3333,0.3659,0.3333,0.0488,0.1212,3,3,current,current,0.0000,0.2000,0.4000,0.8000,5,5,0.3000,0.4000,0.6000,0.7000,10,10,0.5361,,,,,1,0.0000,0.0000,4.2975,3.8400,4.5779,3.9765,1.4832,1.2882,2.8206,2.7694,7.6084,8.9707,1.2125,1.1600,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS,3.569,5.291
2023-04-02,718737,TOR,STL,Chris Bassitt,Jordan Montgomery,ltd,ltd,live,live,0.9700,0.4019,0.4315,0.8334,0.4346,0.5654,0.2033,PASS,NO EDGE,4,0.4346,0.5654,PASS,NO EDGE,3.6150,3.6625,1.1675,1.1322,3.6233,3.6498,2.5753,2.1198,1.0078,1.0990,8.4460,8.2368,0.3281,0.3244,0.4296,0.4195,4.7556,4.7387,,,,,,,0.3378,0.3764,0.4737,0.4692,0.1960,0.1862,3,3,0.5000,0.4000,0.5238,0.7000,0.0476,0.3000,2,1,current,current,0.6000,0.4000,0.8000,0.6000,5,5,0.4000,0.4000,0.9000,0.8000,10,10,0.5786,18.5000,21.8000,171,46,0,4.1596,-21.3995,3.6150,3.6625,3.6233,3.6498,1.0078,1.0990,2.5753,2.1198,8.4460,8.2368,1.1675,1.1322,prior,prior,0,0,0,0,0,4,4,YRFI,PASS,3.375,3.017
2023-04-02,718738,MIL,CHC,Eric Lauer,Jameson Taillon,ltd,ltd,live,live,1.0000,0.4158,0.4952,0.9110,0.4021,0.5979,0.2315,YRFI,LEAN,4,0.4021,0.5979,YRFI,LEAN,3.8175,3.9825,1.2275,1.1600,4.3895,3.9340,3.2674,1.9696,1.4520,1.2910,8.9238,7.9802,0.3153,0.3116,0.4094,0.3893,4.4732,4.0890,,,,,,,0.3326,0.3329,0.3983,0.4341,0.1607,0.1580,3,3,0.3326,0.3329,0.3983,0.4341,0.1607,0.1580,0,0,prior,prior,0.8000,0.4000,0.8000,0.6000,5,5,0.6000,0.4000,0.7000,0.7000,10,10,0.5579,10.4000,28.8000,162,61,0,23.2997,-16.9282,3.8175,3.9825,4.3895,3.9340,1.4520,1.2910,3.2674,1.9696,8.9238,7.9802,1.2275,1.1600,prior,prior,0,0,0,0,0,1,1,YRFI,WIN,3.812,3.566
2023-04-02,718734,LAA,OAK,Tyler Anderson,Ken Waldichuk,ltd,ltd,live,live,0.9300,0.3919,0.3014,0.6933,0.4999,0.5001,0.1535,NRFI,STRONG,4,0.4999,0.5001,NRFI,STRONG,2.9775,4.4081,1.0625,1.2386,3.4087,4.1282,2.0379,2.8950,0.8303,1.2330,7.4523,8.8385,0.2988,0.2841,0.3920,0.3518,3.8969,3.5862,,,,,,,0.3612,0.2942,0.5310,0.4213,0.2536,0.1890,3,3,0.3612,0.2942,0.5310,0.4213,0.2536,0.1890,0,0,prior,prior,0.4000,0.4000,0.4000,0.4000,5,5,0.6000,0.2857,0.6000,0.4286,10,7,0.4749,11.7000,27.4000,267,68,0,23.4864,14.1120,2.9775,4.4081,3.4087,4.1282,0.8303,1.2330,2.0379,2.8950,7.4523,8.8385,1.0625,1.2386,prior,prior,0,0,0,0,0,0,0,NRFI,WIN,4.933,1.989
2023-04-02,718736,ARI,LAD,Zach Davies,Noah Syndergaard,ltd,ltd,live,live,0.9700,0.3927,0.5712,0.9639,0.3814,0.6186,0.2510,YRFI,LEAN,4,0.3814,0.6186,YRFI,LEAN,4.1175,4.0103,1.2875,1.2533,4.6334,3.8500,3.3674,2.3092,1.3570,1.0042,7.3592,7.0033,0.3052,0.3317,0.3875,0.4396,4.3432,5.1624,,,,,,,0.3371,0.3655,0.3996,0.5046,0.1337,0.2181,3,3,0.1667,0.3704,0.1304,0.4091,0.0000,0.1818,2,2,current,current,0.0000,0.4000,0.2000,0.6000,5,5,0.5000,0.6000,0.6000,0.7000,10,10,0.4720,15.6000,16.1000,230,61,0,14.2155,7.5585,4.1175,4.0103,4.6334,3.8500,1.3570,1.0042,3.3674,2.3092,7.3592,7.0033,1.2875,1.2533,prior,prior,0,0,0,0,0,1,1,YRFI,WIN,4.011,4.183
2023-04-02,718733,COL,SD,Austin Gomber,Seth Lugo,ltd,ltd,live,live,0.9500,0.4081,0.4757,0.8838,0.4132,0.5868,0.2216,YRFI,LEAN,4,0.4132,0.5868,YRFI,LEAN,5.2200,3.8750,1.3400,1.2067,4.4136,3.8792,2.5978,2.7250,1.3870,1.2250,7.3880,9.2542,0.3153,0.3180,0.3994,0.3847,4.3206,4.3602,,,,,,,0.3298,0.3816,0.4134,0.4809,0.1536,0.1974,3,3,0.5357,0.3846,0.7083,0.4688,0.2500,0.1562,2,3,current,current,0.4000,,0.8000,,5,0,0.5000,,0.8000,,10,0,0.5189,15.1000,13.7000,235,77,0,7.4616,11.4898,5.2200,3.8750,4.4136,3.8792,1.3870,1.2250,2.5978,2.7250,7.3880,9.2542,1.3400,1.2067,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS,,6.842
2023-04-02,718735,CLE,SEA,Cal Quantrill,Marco Gonzales,ltd,ltd,live,live,0.9500,0.4641,0.4204,0.8845,0.4129,0.5871,0.2219,YRFI,LEAN,4,0.4129,0.5871,YRFI,LEAN,3.5850,4.1475,1.2200,1.3100,4.0118,4.7439,2.4547,2.5943,1.0617,1.4066,6.8677,6.0242,0.3162,0.3153,0.3856,0.3920,4.3206,4.2754,,,,,,,0.3463,0.3404,0.4391,0.4614,0.1524,0.1859,3,3,0.2619,0.3600,0.3077,0.5833,0.0769,0.2500,3,2,current,current,0.6000,0.2000,0.8000,0.8000,5,5,0.5000,0.2000,0.8000,0.7000,10,10,0.6001,,,,,1,0.0000,0.0000,3.5850,4.1475,4.0118,4.7439,1.0617,1.4066,2.4547,2.5943,6.8677,6.0242,1.2200,1.3100,prior,prior,0,0,0,0,0,1,1,YRFI,WIN,4.449,2.716
2023-04-02,718739,PHI,TEX,Bailey Falter,Martín Pérez,ltd,ltd,live,live,1.0700,0.4461,0.5028,0.9490,0.3871,0.6129,0.2455,YRFI,LEAN,4,0.3871,0.6129,YRFI,LEAN,3.9620,3.2175,1.2220,1.2575,4.3550,3.4209,2.1750,3.1251,1.5600,0.6786,8.2200,8.0422,0.3171,0.3024,0.4213,0.3966,4.5975,4.3715,,,,,,,0.3358,0.3254,0.4821,0.4576,0.2172,0.1932,3,3,0.3358,0.2727,0.4821,0.6000,0.2172,0.3000,0,1,prior,current,0.8000,0.6000,1.0000,0.8000,5,5,0.5000,0.5000,0.8000,0.7000,10,10,0.5552,,,,,1,0.0000,0.0000,3.9620,3.2175,4.3550,3.4209,1.5600,0.6786,2.1750,3.1251,8.2200,8.0422,1.2220,1.2575,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS,2.983,3.000
2023-04-03,718731,NYM,MIL,Carlos Carrasco,Freddy Peralta,ltd,ltd,live,live,1.0300,0.4279,0.4575,0.8854,0.4125,0.5875,0.2222,YRFI,LEAN,4,0.4125,0.5875,YRFI,LEAN,4.0275,3.7970,1.3100,1.1135,3.5724,3.3767,2.5707,3.0750,1.0549,0.8700,8.9750,9.5650,0.3308,0.3153,0.4122,0.4094,4.7387,4.4732,,,,,,,0.3384,0.3326,0.4426,0.3983,0.1741,0.1607,3,3,0.2826,0.3704,0.2500,0.2857,0.0500,0.0476,3,2,current,current,0.4000,0.8000,0.6000,1.0000,5,5,0.5000,0.5000,0.7000,0.9000,10,10,0.5489,,,,,1,0.0000,0.0000,4.0275,3.7970,3.5724,3.3767,1.0549,0.8700,2.5707,3.0750,8.9750,9.5650,1.3100,1.1135,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS,2.877,3.750
2023-04-03,718730,SF,CWS,Anthony DeSclafani,Michael Kopech,avg,ltd,live,live,0.9800,0.4824,0.4591,0.9414,0.3901,0.6099,0.2427,YRFI,LEAN,3,0.3901,0.6099,YRFI,LEAN,4.2000,3.7050,1.2500,1.2050,4.2000,4.3574,3.0000,3.9805,1.2000,1.1501,8.9000,8.1759,0.3153,0.3107,0.3911,0.3893,4.4223,4.2528,,,,,,,0.3257,0.3466,0.3941,0.4068,0.1623,0.1103,2,3,0.1538,0.3265,0.0833,0.4182,0.0000,0.1273,1,3,current,current,0.6000,0.4000,0.6000,0.6000,5,5,0.6000,0.5000,0.6000,0.6000,5,10,0.5180,7.5000,19.0000,29,70,0,-18.8584,2.3155,4.2000,3.7050,4.2000,4.3574,1.2000,1.1501,3.0000,3.9805,8.9000,8.1759,1.2500,1.2050,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS,3.857,6.632
2023-04-03,718728,CHC,CIN,Drew Smyly,Connor Overton,ltd,ltd,live,live,1.0900,0.4537,0.4762,0.9300,0.3946,0.6054,0.2385,YRFI,LEAN,4,0.3946,0.6054,YRFI,LEAN,3.6525,3.7957,1.2050,1.1730,4.1102,4.0475,2.4041,3.0000,1.3179,0.9450,8.0143,7.5025,0.3116,0.3052,0.3893,0.3756,4.0890,4.0381,,,,,,,0.3329,0.3201,0.4341,0.3784,0.1580,0.1300,3,3,0.4231,0.4000,0.4800,0.4762,0.0800,0.1905,2,2,current,current,0.6000,0.5000,0.8000,1.0000,5,4,0.7000,0.5000,0.9000,1.0000,10,4,0.5303,19.6000,18.0000,181,52,0,7.0332,-16.5691,3.6525,3.7957,4.1102,4.0475,1.3179,0.9450,2.4041,3.0000,8.0143,7.5025,1.2050,1.1730,prior,prior,0,0,0,0,3,3,6,YRFI,WIN,1.824,2.981
2023-04-03,718729,MIN,MIA,Tyler Mahle,Johnny Cueto,ltd,ltd,live,live,0.9500,0.3816,0.4043,0.7859,0.4557,0.5443,0.1861,NRFI,LEAN,4,0.4557,0.5443,NRFI,LEAN,4.3510,3.5625,1.2289,1.2350,3.9054,3.8019,3.1647,2.1589,1.1985,0.9404,9.3007,6.5798,0.3171,0.2960,0.4021,0.3673,4.3093,3.6879,,,,,,,0.2991,0.3275,0.3753,0.3904,0.1340,0.1194,3,3,0.2991,0.5882,0.3753,0.6250,0.1340,0.0625,0,1,prior,current,0.4000,0.4000,0.6000,0.4000,5,5,0.6000,0.6000,0.7000,0.6000,10,10,0.4425,,,,,1,0.0000,0.0000,4.3510,3.5625,3.9054,3.8019,1.1985,0.9404,3.1647,2.1589,9.3007,6.5798,1.2289,1.2350,prior,prior,0,0,0,0,1,0,1,YRFI,LOSS,4.043,3.600
2023-04-03,718732,TB,WSH,Drew Rasmussen,Trevor Williams,ltd,ltd,live,live,0.9700,0.3996,0.3512,0.7508,0.4720,0.5280,0.1736,NRFI,LEAN,4,0.4720,0.5280,NRFI,LEAN,3.1800,3.4641,1.0925,1.2351,3.4366,3.8573,2.1832,2.4950,0.9010,1.2080,8.0041,8.5843,0.3098,0.3107,0.3801,0.3801,4.1398,3.7839,,,,,,,0.3232,0.3010,0.4244,0.4221,0.1662,0.1609,3,3,0.5769,0.1944,0.9524,0.1818,0.4762,0.0303,2,3,current,current,0.2000,0.6000,0.4000,0.8000,5,5,0.6000,0.4444,0.7000,0.6667,10,9,0.5416,18.9000,15.1000,183,48,0,13.0770,-7.5500,3.1800,3.4641,3.4366,3.8573,0.9010,1.2080,2.1832,2.4950,8.0041,8.5843,1.0925,1.2351,prior,prior,0,0,0,0,2,0,2,YRFI,LOSS,4.190,2.497
2023-04-03,718725,PHI,NYY,Taijuan Walker,Nestor Cortes,ltd,ltd,live,live,1.0200,0.3827,0.4708,0.8535,0.4259,0.5741,0.2106,PASS,NO EDGE,4,0.4259,0.5741,PASS,NO EDGE,3.6675,2.8800,1.2050,1.0025,3.6901,3.3560,2.6835,2.3724,0.9445,0.9831,7.8965,9.1842,0.3171,0.3244,0.4213,0.4250,4.5975,4.9364,,,,,,,0.3358,0.3365,0.4821,0.3938,0.2172,0.1449,3,3,0.3077,0.3365,0.4865,0.3938,0.2162,0.1449,3,0,current,prior,0.8000,0.8000,1.0000,1.0000,5,5,0.7000,0.5000,1.0000,0.9000,10,10,0.5203,10.0000,29.5000,182,71,0,8.1313,-28.3572,3.6675,2.8800,3.6901,3.3560,0.9445,0.9831,2.6835,2.3724,7.8965,9.1842,1.2050,1.0025,prior,prior,0,0,0,0,0,2,2,YRFI,PASS,2.382,3.566
2023-04-03,718724,PIT,BOS,Johan Oviedo,Kutter Crawford,ltd,ltd,live,live,1.0500,0.4605,0.5080,0.9685,0.3797,0.6203,0.2526,YRFI,LEAN,4,0.3797,0.6203,YRFI,LEAN,3.7467,5.0160,1.2655,1.3592,3.9097,4.2349,3.3425,3.2475,1.0220,1.3290,8.8486,8.9567,0.2933,0.3207,0.3682,0.4094,3.7161,4.5297,,,,,,,0.3223,0.3357,0.4298,0.4425,0.1840,0.1653,3,3,0.3846,0.4333,0.5909,0.6552,0.2727,0.2414,2,2,current,current,0.4000,0.6000,0.6000,0.6000,5,5,0.6250,0.7000,0.7500,0.7000,8,10,0.4923,8.1000,23.4000,205,53,0,21.9888,-8.0033,3.7467,5.0160,3.9097,4.2349,1.0220,1.3290,3.3425,3.2475,8.8486,8.9567,1.2655,1.3592,prior,prior,0,0,0,0,3,5,8,YRFI,WIN,5.675,3.533
2023-04-03,718719,TOR,KC,José Berríos,Brady Singer,ltd,ltd,live,live,0.9600,0.4029,0.4567,0.8595,0.4234,0.5766,0.2128,PASS,NO EDGE,4,0.4234,0.5766,PASS,NO EDGE,4.9725,3.4725,1.3775,1.1675,4.3081,3.5661,2.5160,2.2931,1.4381,1.0936,8.0724,8.8383,0.3281,0.3070,0.4296,0.3829,4.7556,3.9929,,,,,,,0.3378,0.3190,0.4737,0.4200,0.1960,0.1710,3,3,0.4130,0.2083,0.4000,0.0500,0.0500,0.0000,3,2,current,current,0.4000,0.8000,0.8000,1.0000,5,5,0.7000,0.8000,0.9000,1.0000,10,10,0.5376,22.0000,9.0000,358,54,0,-5.9045,6.7924,4.9725,3.4725,4.3081,3.5661,1.4381,1.0936,2.5160,2.2931,8.0724,8.8383,1.3775,1.1675,prior,prior,0,0,0,0,0,3,3,YRFI,PASS,2.585,5.333
2023-04-03,718727,ATL,STL,Charlie Morton,Jake Woodford,ltd,ltd,live,live,0.9700,0.4116,0.4978,0.9094,0.4028,0.5972,0.2310,YRFI,LEAN,4,0.4028,0.5972,YRFI,LEAN,4.3050,3.4104,1.2350,1.1979,3.9985,3.7424,3.2224,2.6225,1.3988,0.7940,10.2701,7.1326,0.3171,0.3244,0.4405,0.4195,4.8347,4.7387,,,,,,,0.3408,0.3937,0.4779,0.4855,0.2188,0.1887,3,3,0.3902,0.4483,0.5588,0.6923,0.2941,0.2692,3,2,current,current,0.4000,1.0000,0.8000,1.0000,5,1,0.5000,1.0000,0.9000,1.0000,10,1,0.5786,22.6000,19.9000,176,60,0,5.4852,-19.1291,4.3050,3.4104,3.9985,3.7424,1.3988,0.7940,3.2224,2.6225,10.2701,7.1326,1.2350,1.1979,prior,prior,0,0,0,0,1,1,2,YRFI,WIN,,4.880
2023-04-03,718726,BAL,TEX,Kyle Bradish,Jon Gray,ltd,ltd,live,live,1.0700,0.4407,0.5421,0.9828,0.3742,0.6258,0.2579,YRFI,LEAN,4,0.3742,0.6258,YRFI,LEAN,4.7250,4.0200,1.3625,1.1600,4.2517,3.7881,3.3993,2.8212,1.2791,1.2028,8.6179,9.3414,0.3061,0.3024,0.3920,0.3966,4.1850,4.3715,,,,,,,0.3296,0.3254,0.4325,0.4576,0.1820,0.1932,3,3,0.4130,0.3864,0.6279,0.4474,0.2558,0.1053,3,3,current,current,0.2000,0.2000,0.6000,0.2000,5,5,0.4000,0.3000,0.8000,0.4000,10,10,0.5552,,,,,1,0.0000,0.0000,4.7250,4.0200,4.2517,3.7881,1.2791,1.2028,3.3993,2.8212,8.6179,9.3414,1.3625,1.1600,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS,3.960,3.214
2023-04-03,718723,DET,HOU,Matthew Boyd,Hunter Brown,avg,ltd,live,live,0.9900,0.3677,0.4882,0.8560,0.4249,0.5751,0.2114,PASS,NO EDGE,3,0.4249,0.5751,PASS,NO EDGE,4.2000,3.6456,1.2500,1.2215,4.2000,3.8241,3.0000,3.0225,1.2000,0.9990,8.9000,9.0593,0.2887,0.3189,0.3518,0.4232,3.5240,4.5410,,,,,,,0.2993,0.3234,0.3901,0.4247,0.1456,0.1722,3,3,0.2174,0.2500,0.1429,0.1613,0.0000,0.0323,2,2,current,current,,0.5000,,1.0000,0,2,,0.5000,,1.0000,0,2,0.5361,,,,,1,0.0000,0.0000,4.2000,3.6456,4.2000,3.8241,1.2000,0.9990,3.0000,3.0225,8.9000,9.0593,1.2500,1.2215,prior,prior,0,0,0,0,0,0,0,NRFI,PASS,,
2023-04-03,718721,CLE,OAK,Zach Plesac,James Kaprielian,ltd,ltd,live,live,0.9300,0.4600,0.3964,0.8564,0.4247,0.5753,0.2116,PASS,NO EDGE,4,0.4247,0.5753,PASS,NO EDGE,4.2825,4.2225,1.3025,1.3175,4.2954,4.4328,2.7050,3.7220,1.2775,1.1060,7.3698,7.1616,0.3162,0.2841,0.3856,0.3518,4.3206,3.5862,,,,,,,0.3463,0.3040,0.4391,0.3660,0.1524,0.1285,3,3,0.2632,0.3333,0.2830,0.2727,0.0566,0.0000,3,1,current,current,0.8000,1.0000,0.8000,1.0000,5,5,0.6000,0.9000,0.7000,0.9000,10,10,0.4749,11.5000,25.8000,303,46,0,10.0809,23.7490,4.2825,4.2225,4.2954,4.4328,1.2775,1.1060,2.7050,3.7220,7.3698,7.1616,1.3025,1.3175,prior,prior,0,0,0,0,2,1,3,YRFI,PASS,3.833,5.084
2023-04-03,718722,ARI,SD,Ryne Nelson,Ryan Weathers,avg,avg,live,live,0.9500,0.4227,0.4527,0.8754,0.4167,0.5833,0.2185,PASS,NO EDGE,2,0.4167,0.5833,PASS,NO EDGE,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3052,0.3180,0.3875,0.3847,4.3432,4.3602,,,,,,,0.2969,0.3553,0.3750,0.4492,0.1445,0.2030,3,3,0.1875,0.2708,0.2000,0.3095,0.0667,0.1190,1,3,current,current,0.6667,0.0000,0.6667,1.0000,3,1,0.6667,0.0000,0.6667,1.0000,3,1,0.5189,13.9000,30.3000,294,56,0,-13.2826,27.2335,4.2000,4.2000,4.2000,4.2000,1.2000,1.2000,3.0000,3.0000,8.9000,8.9000,1.2500,1.2500,prior,prior,0,0,0,0,0,2,2,YRFI,PASS,,1.473
2023-04-03,718720,LAA,SEA,Reid Detmers,George Kirby,ltd,ltd,live,live,0.9500,0.3238,0.4249,0.7486,0.4730,0.5270,0.1729,NRFI,LEAN,4,0.4730,0.5270,NRFI,LEAN,3.8775,3.5925,1.2200,1.2200,3.7413,3.1962,3.1570,1.8923,0.9802,0.9750,8.6087,9.1308,0.2988,0.3153,0.3920,0.3920,3.8969,4.2754,,,,,,,0.3611,0.3334,0.5360,0.4775,0.2575,0.2024,3,3,0.4634,0.3000,0.7027,0.4792,0.2973,0.2083,3,3,current,current,0.6000,0.2000,0.8000,0.4000,5,5,0.5000,0.4000,0.7000,0.5000,10,10,0.6001,,,,,1,0.0000,0.0000,3.8775,3.5925,3.7413,3.1962,0.9802,0.9750,3.1570,1.8923,8.6087,9.1308,1.2200,1.2200,prior,prior,0,0,0,0,0,1,1,YRFI,LOSS,3.375,3.667
2023-04-03,718718,COL,LAD,Ryan Feltner,Michael Grove,ltd,ltd,live,live,0.9700,0.4649,0.5692,1.0341,0.3555,0.6445,0.2768,YRFI,STRONG,4,0.3555,0.6445,YRFI,STRONG,5.4225,4.2970,1.3700,1.2936,4.4950,4.4332,3.1831,3.0225,1.4123,1.3590,8.0643,8.5418,0.3153,0.3317,0.3994,0.4396,4.3206,5.1624,,,,,,,0.3298,0.3741,0.4134,0.4929,0.1536,0.2040,3,3,0.4722,0.4688,0.5938,0.5385,0.1875,0.1538,2,2,current,current,0.6000,0.2000,1.0000,0.6000,5,5,0.5000,0.3333,0.8000,0.6667,10,6,0.4720,14.5000,26.7000,339,29,0,-19.5271,18.2094,5.4225,4.2970,4.4950,4.4332,1.4123,1.3590,3.1831,3.0225,8.0643,8.5418,1.3700,1.2936,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS,3.812,5.647
2023-04-04,718717,ARI,SD,Zac Gallen,Yu Darvish,ltd,ltd,live,live,0.9500,0.3352,0.3497,0.6849,0.5041,0.4959,0.1506,NRFI,STRONG,4,0.5041,0.4959,NRFI,STRONG,2.9550,3.3750,0.9950,1.0250,3.1793,3.3866,2.4742,2.0360,0.8503,1.0647,9.2685,9.0723,0.3052,0.3180,0.3875,0.3847,4.3432,4.3602,,,,,,,0.3371,0.3386,0.3996,0.3806,0.1337,0.1593,3,3,0.2250,0.3333,0.2564,0.4375,0.0513,0.2500,2,2,current,current,0.6000,0.6000,1.0000,0.8000,5,5,0.8000,0.7000,1.0000,0.8000,10,10,0.5189,13.9000,25.3000,298,43,0,-12.6500,21.9104,2.9550,3.3750,3.1793,3.3866,0.8503,1.0647,2.4742,2.0360,9.2685,9.0723,0.9950,1.0250,prior,prior,0,0,0,0,0,0,0,NRFI,WIN,2.714,2.274
2023-04-04,718716,CHC,CIN,Hayden Wesneski,Luis Cessa,ltd,ltd,live,live,1.0900,0.5303,0.4524,0.9827,0.3743,0.6257,0.2579,YRFI,LEAN,4,0.3743,0.6257,YRFI,LEAN,3.6445,4.4473,1.1647,1.2767,3.8475,4.6982,2.7000,3.0950,1.0950,1.4480,8.9275,7.3768,0.3116,0.3052,0.3893,0.3756,4.0890,4.0381,,,,,,,0.3329,0.3337,0.4341,0.4177,0.1580,0.1658,3,3,0.4528,0.5000,0.5319,0.6429,0.1489,0.2857,3,1,current,current,1.0000,0.6000,1.0000,0.8000,4,5,1.0000,0.6000,1.0000,0.8000,4,10,0.5303,24.0000,17.5000,171,60,0,3.9366,-17.0515,3.6445,4.4473,3.8475,4.6982,1.0950,1.4480,2.7000,3.0950,8.9275,7.3768,1.1647,1.2767,prior,prior,0,0,0,0,1,1,2,YRFI,WIN,4.295,1.849
2023-04-04,718714,MIN,MIA,Kenta Maeda,Sandy Alcantara,avg,ltd,live,live,0.9500,0.3287,0.4100,0.7387,0.4777,0.5223,0.1694,NRFI,LEAN,3,0.4777,0.5223,NRFI,LEAN,4.2000,2.7600,1.2500,1.0475,4.2000,3.1910,3.0000,2.2290,1.2000,0.7733,8.9000,8.3479,0.3171,0.2960,0.4021,0.3673,4.3093,3.6879,,,,,,,0.3388,0.3443,0.4431,0.4139,0.1680,0.1403,3,3,0.3404,0.4068,0.4186,0.5965,0.1395,0.2105,3,3,current,current,,0.8000,,0.8000,0,5,,0.8000,,0.8000,0,10,0.4425,,,,,1,0.0000,0.0000,4.2000,3.2144,4.2000,3.4903,1.2000,0.5980,3.0000,3.1637,8.9000,7.1757,1.2500,1.0901,prior,blend,0,5.666666666666667,0,1,0,0,0,NRFI,WIN,3.161,
