date,game_pk,away_fi_xwoba,home_fi_xwoba,away_fi_k,home_fi_k,away_fi_bb,home_fi_bb,away_fi_csw,home_fi_csw,away_fi_pa,home_fi_pa,away_fi_velo,home_fi_velo
2024-09-20,746013,0.3247,0.3254,0.2838,0.1939,0.1241,0.0992,0.3024,0.2807,123,48,0.792,0.123
2024-09-20,746094,0.3217,0.3175,0.1981,0.2198,0.0641,0.0988,0.2613,0.2856,76,8,0.170,-0.402
2024-09-20,746256,0.3222,0.2884,0.2266,0.2232,0.0763,0.0790,0.2532,0.2718,28,101,0.330,0.159
2024-09-20,746340,0.3256,0.3105,0.2166,0.2089,0.1149,0.1373,0.2983,0.2657,129,69,-0.154,-0.247
2024-09-20,746661,0.3058,0.3038,0.2469,0.2180,0.0995,0.0816,0.3082,0.2951,118,59,0.259,0.228
2024-09-20,746824,0.2931,0.2950,0.2317,0.2323,0.0779,0.0611,0.2875,0.2920,39,99,0.384,0.073
2024-09-20,746905,0.3033,0.3340,0.2591,0.2021,0.0934,0.1263,0.2925,0.2663,44,9,-0.006,0.167
2024-09-20,746984,0.2967,0.2981,0.1970,0.2456,0.0897,0.0695,0.2887,0.2884,26,123,-0.172,0.024
2024-09-21,744958,0.3206,0.3110,0.2400,0.2190,0.1029,0.0939,0.2791,0.2661,44,54,0.474,0.470
2024-09-21,745038,0.2925,0.3253,0.2305,0.3182,0.1308,0.0618,0.2940,0.2943,83,97,0.034,0.542
2024-09-21,745124,0.3120,0.3188,0.2662,0.1998,0.0856,0.0774,0.3072,0.2791,30,130,0.458,0.032
2024-09-21,745360,0.3286,0.3212,0.2086,0.2254,0.0808,0.1263,0.2594,0.2816,122,104,0.595,0.037
2024-09-21,745610,0.3431,0.3145,0.2577,0.1806,0.0721,0.1208,0.2917,0.2680,130,128,-0.306,0.372
2024-09-21,745768,0.2953,0.2939,0.2652,0.2611,0.0846,0.1176,0.2976,0.2951,102,116,0.111,0.449
2024-09-21,745936,0.3767,0.3164,0.2239,0.2672,0.0814,0.0947,0.2890,0.2969,47,127,0.342,0.480
2024-09-21,746012,0.3281,0.3359,0.2270,0.1927,0.1006,0.1444,0.2914,0.2571,116,28,0.363,0.266
2024-09-21,746096,0.3180,0.3491,0.2149,0.2058,0.1088,0.1199,0.2745,0.2584,112,71,0.211,0.531
2024-09-21,746255,0.3303,0.3038,0.2023,0.2429,0.0827,0.1033,0.2835,0.2881,9,121,0.116,0.562
2024-09-21,746338,0.2989,0.3479,0.2497,0.2043,0.0975,0.1233,0.2845,0.2786,60,116,0.474,-0.124
2024-09-21,746660,0.3108,0.3363,0.2550,0.2073,0.1043,0.1131,0.3040,0.2689,81,17,1.044,0.176
2024-09-21,746826,0.3240,0.3107,0.2773,0.2150,0.1293,0.0813,0.2722,0.2979,131,84,0.123,0.113
2024-09-21,746906,0.3406,0.3151,0.2288,0.2457,0.0907,0.0640,0.2857,0.2823,36,123,0.008,0.084
2024-09-21,746983,0.2921,0.3331,0.2779,0.2255,0.0955,0.1186,0.3103,0.2819,73,64,0.301,0.305
2024-09-22,744955,0.2882,0.3563,0.2462,0.2010,0.0557,0.1124,0.3083,0.2884,78,124,0.152,0.177
2024-09-22,745036,0.3163,0.3195,0.2460,0.2366,0.1114,0.1113,0.2974,0.2635,9,54,-0.006,0.212
2024-09-22,745118,0.3114,0.2878,0.2439,0.1953,0.1078,0.1180,0.2818,0.2578,67,73,0.844,-0.170
2024-09-22,745358,0.3102,0.2762,0.2496,0.2279,0.0889,0.0674,0.2920,0.2804,4,54,,0.361
2024-09-22,745608,0.3055,0.3179,0.2158,0.2277,0.1744,0.0866,0.2696,0.2518,116,98,-0.092,0.370
2024-09-22,745767,0.2760,0.3131,0.2872,0.2437,0.0499,0.1194,0.3016,0.2733,114,63,0.936,-0.152
2024-09-22,745929,0.3091,0.3151,0.1971,0.2315,0.0795,0.1338,0.2718,0.2709,87,117,0.089,0.157
2024-09-22,746010,0.2919,0.3561,0.2590,0.2096,0.0826,0.1073,0.2980,0.2595,21,21,-0.030,0.279
2024-09-22,746092,0.3489,0.3018,0.2150,0.3128,0.0875,0.1045,0.2736,0.3073,5,71,,0.276
2024-09-22,746253,0.2977,0.2965,0.2991,0.2095,0.0853,0.1059,0.3253,0.2879,77,126,-0.032,0.354
2024-09-22,746339,0.3643,0.3189,0.1887,0.2526,0.0851,0.1112,0.2767,0.2931,136,126,0.363,0.761
2024-09-22,746657,0.2797,0.2554,0.2998,0.2921,0.0763,0.1019,0.3112,0.3052,80,94,0.558,-0.561
2024-09-22,746825,0.3062,0.2897,0.2355,0.2830,0.0821,0.0945,0.2967,0.3030,131,106,0.848,0.302
2024-09-22,746903,0.2960,0.2861,0.2374,0.2992,0.0646,0.0745,0.2921,0.2881,121,97,0.185,0.299
2024-09-22,746982,0.3073,0.3164,0.1975,0.2198,0.0845,0.0846,0.2910,0.2656,31,90,-0.267,0.176
2024-09-23,744885,0.2841,0.3516,0.2272,0.2216,0.0778,0.1118,0.2991,0.2932,116,143,-0.182,0.230
2024-09-23,745527,,0.2968,,0.2270,,0.0848,,0.2875,,125,,0.596
2024-09-23,746334,0.2954,0.3100,0.2707,0.2487,0.0977,0.0898,0.2917,0.2985,121,137,0.357,0.610
2024-09-23,747150,0.2863,0.2935,0.2565,0.2443,0.1035,0.0854,0.2744,0.2718,53,30,0.296,0.230
2024-09-24,744802,0.2835,0.3215,0.2825,0.2527,0.0907,0.0917,0.3071,0.2729,124,122,0.585,0.195
2024-09-24,744876,0.3325,0.3242,0.2420,0.3082,0.1089,0.0813,0.3002,0.2998,130,47,-0.011,0.359
2024-09-24,745441,0.3375,0.3498,0.2321,0.2253,0.0819,0.0792,0.2817,0.2774,95,113,-0.188,-0.097
2024-09-24,745526,0.2901,0.3008,0.2819,0.2654,0.1134,0.0890,0.3004,0.2960,96,4,0.260,
2024-09-24,745605,0.3443,0.3238,0.2272,0.2613,0.0835,0.0764,0.2996,0.2970,116,93,0.307,0.071
2024-09-24,745688,0.2897,0.3295,0.2206,0.2294,0.0806,0.1122,0.3002,0.3122,85,62,-0.010,0.492
2024-09-24,745851,0.2850,0.3464,0.2431,0.2032,0.0783,0.0917,0.2957,0.2774,51,122,-0.019,0.404
2024-09-24,746093,0.2608,0.3377,0.3390,0.2406,0.0959,0.0712,0.3429,0.2742,114,48,0.607,0.020
2024-09-24,746336,0.2664,0.2827,0.3028,0.2528,0.0725,0.0864,0.3062,0.3092,115,110,1.082,0.165
2024-09-24,746421,0.3108,0.2686,0.2302,0.2298,0.0830,0.0615,0.2921,0.2924,105,114,-0.034,-0.140
2024-09-24,746504,0.3345,0.3632,0.2185,0.2055,0.0890,0.1039,0.2803,0.2790,4,120,0.103,-0.003
2024-09-24,746581,0.3108,0.2943,0.2524,0.2472,0.0979,0.0790,0.2896,0.2870,39,126,0.137,0.979
2024-09-24,746743,0.3561,0.3329,0.1940,0.1772,0.0844,0.0971,0.2830,0.2621,43,81,0.545,-0.280
2024-09-24,747068,0.2620,0.2897,0.2947,0.2423,0.0792,0.0962,0.3005,0.2827,113,72,-0.219,0.370
2024-09-24,747149,0.3294,0.3189,0.2423,0.2639,0.0692,0.0713,0.2816,0.3172,138,118,0.479,0.447
2024-09-25,744795,0.3440,0.3238,0.2122,0.2114,0.1230,0.1291,0.2676,0.2767,100,77,0.240,-0.107
2024-09-25,744877,0.3376,0.3596,0.2049,0.2019,0.1190,0.0834,0.2628,0.2764,13,128,0.267,-0.050
2024-09-25,745442,0.3040,0.3776,0.2459,0.1946,0.1083,0.1329,0.2794,0.2652,131,58,-0.253,0.140
2024-09-25,745521,0.3313,0.3251,0.2250,0.2020,0.0972,0.0475,0.2764,0.2886,122,123,0.394,-0.071
2024-09-25,745607,0.3236,0.3065,0.2403,0.2323,0.0619,0.0916,0.3101,0.2809,48,13,0.103,0.074
2024-09-25,745690,0.3168,0.3414,0.2226,0.1856,0.0439,0.0912,0.2962,0.2722,115,123,0.180,0.174
2024-09-25,745854,0.3247,0.2911,0.2423,0.2409,0.1300,0.1158,0.2782,0.2690,76,110,-0.325,-0.035
2024-09-25,746095,0.3233,0.3003,0.2855,0.2802,0.0800,0.0530,0.2986,0.3253,136,104,-0.340,0.317
2024-09-25,746331,0.3158,0.3082,0.2574,0.2898,0.0843,0.0834,0.3017,0.3150,138,140,0.545,0.209
2024-09-25,746420,0.3183,0.3384,0.2566,0.1732,0.0803,0.0883,0.2968,0.2604,123,61,0.583,0.060
2024-09-25,746501,0.3046,0.3966,0.2430,0.1912,0.0848,0.0894,0.2777,0.2642,125,149,0.097,-0.149
2024-09-25,746583,0.3097,,0.2261,,0.0758,,0.3000,,15,,-0.352,
2024-09-25,746742,0.3401,0.3260,0.2200,0.2723,0.1130,0.0877,0.2710,0.2955,8,39,0.038,-0.178
2024-09-25,747064,0.3264,0.2869,0.2301,0.2614,0.1029,0.0796,0.2757,0.3023,5,24,,-0.002
2024-09-25,747144,0.3190,0.3177,0.2278,0.2553,0.0727,0.1260,0.2530,0.2977,32,120,0.290,0.738
2024-09-26,744796,0.2856,0.3372,0.2213,0.2059,0.0820,0.0655,0.2681,0.2696,107,134,0.163,0.126
2024-09-26,745443,0.3163,0.3148,0.2654,0.2415,0.0922,0.0972,0.2966,0.3077,132,122,0.465,0.269
2024-09-26,745609,0.3125,0.3152,0.2422,0.2587,0.0957,0.0703,0.2951,0.2909,10,21,-0.027,0.061
2024-09-26,745691,0.2954,0.3216,0.2457,0.1901,0.0733,0.1008,0.2885,0.2670,127,66,0.025,0.068
2024-09-26,745853,0.3182,0.2983,0.2049,0.2681,0.0955,0.0898,0.2842,0.2971,52,48,0.388,0.026
2024-09-26,746088,0.3622,0.3450,0.2282,0.2186,0.1264,0.1219,0.3123,0.2601,80,77,0.334,0.573
2024-09-26,746415,0.3241,0.2923,0.2495,0.2717,0.0837,0.0934,0.3075,0.3064,32,76,-0.213,0.297
2024-09-26,746495,0.3450,0.3295,0.2214,0.2011,0.1119,0.0626,0.2924,0.2649,125,79,0.402,0.164
2024-09-26,746738,0.3244,0.3225,0.2226,0.2148,0.1124,0.0790,0.2983,0.2633,133,126,-0.144,0.596
2024-09-27,744797,0.2981,0.2983,0.2632,0.2422,0.0880,0.0747,0.2938,0.2877,107,43,0.078,0.307
2024-09-27,744879,0.3291,0.3384,0.1951,0.2431,0.1380,0.0883,0.2658,0.2993,32,129,0.280,0.204
2024-09-27,745202,0.3204,0.2880,0.1801,0.2408,0.1221,0.0546,0.2645,0.3084,134,81,0.389,0.181
2024-09-27,745280,0.3175,0.3311,0.2018,0.2048,0.0761,0.0780,0.2817,0.2850,133,13,0.033,0.154
2024-09-27,745692,0.3050,0.3424,0.2635,0.2575,0.1020,0.0757,0.3060,0.2888,84,134,1.100,-0.296
2024-09-27,745847,0.3254,0.3007,0.2358,0.2404,0.1157,0.0625,0.2910,0.2894,67,127,0.305,0.177
2024-09-27,745930,0.2962,0.3187,0.2664,0.2318,0.1150,0.1309,0.2955,0.2725,120,121,0.438,0.147
2024-09-27,746173,0.3010,0.3071,0.2601,0.2615,0.0970,0.1007,0.3034,0.2784,9,66,0.095,0.443
2024-09-27,746417,0.2850,0.3102,0.3368,0.2416,0.0497,0.0862,0.3126,0.2866,115,6,0.054,-0.130
2024-09-27,746494,0.3124,0.3173,0.2246,0.2156,0.0943,0.1062,0.2876,0.2773,11,116,-0.302,0.169
2024-09-27,746580,0.3501,0.3378,0.2097,0.2241,0.1198,0.0752,0.2796,0.2935,121,29,-0.112,0.069
2024-09-27,746822,0.2965,0.2958,0.2291,0.2328,0.0794,0.0656,0.2989,0.2925,62,103,0.224,0.065
2024-09-27,746904,0.3256,0.2913,0.3083,0.2942,0.0598,0.0840,0.2888,0.2850,102,103,0.568,0.299
2024-09-27,747065,0.3147,0.3340,0.2430,0.2207,0.1010,0.0977,0.2879,0.2902,125,121,0.570,0.363
2024-09-27,747145,0.2740,0.3711,0.2389,0.2268,0.0657,0.0790,0.2846,0.2856,57,50,0.346,0.423
2024-09-28,744799,0.2743,0.3192,0.2862,0.2832,0.0489,0.1273,0.2984,0.2725,118,134,0.898,0.137
2024-09-28,744878,0.3108,0.2884,0.2126,0.2309,0.0760,0.1272,0.2874,0.2929,15,87,0.020,0.020
2024-09-28,745203,0.3132,0.3326,0.2219,0.2310,0.0846,0.0991,0.2482,0.2798,102,48,0.354,0.397
2024-09-28,745281,0.2884,,0.1908,,0.1228,,0.2557,,76,,-0.117,
2024-09-28,745685,0.2738,0.3110,0.3121,0.2140,0.0743,0.1797,0.3167,0.2670,84,122,0.548,-0.133
2024-09-28,745849,,0.3403,,0.2217,,0.0879,,0.2788,,39,,-0.075
2024-09-28,745931,0.3535,0.3123,0.1849,0.2461,0.1254,0.0870,0.2523,0.3038,129,17,0.548,0.390
2024-09-28,746171,0.3568,0.3627,0.1965,0.1947,0.1154,0.0835,0.2869,0.2829,128,140,0.182,0.375
2024-09-28,746414,0.3182,0.3436,0.2601,0.2296,0.0971,0.1301,0.2977,0.2655,9,53,0.053,-0.061
2024-09-28,746499,0.3117,0.3453,0.2946,0.2166,0.1130,0.0826,0.2999,0.2768,79,9,0.234,0.201
2024-09-28,746578,0.3069,0.2836,0.2041,0.2102,0.1341,0.0801,0.2672,0.2772,72,111,-0.226,-0.105
2024-09-28,746819,0.3441,0.3079,0.1969,0.2159,0.1074,0.0791,0.2574,0.2994,21,88,0.122,0.115
2024-09-28,746902,0.3121,0.3111,0.2389,0.2470,0.1086,0.0629,0.2626,0.2814,57,126,0.220,0.083
2024-09-28,747066,0.2966,0.2883,0.2102,0.2854,0.1037,0.0796,0.2903,0.3012,130,87,0.347,-0.523
2024-09-28,747146,0.3599,0.2915,0.1586,0.2467,0.0841,0.0828,0.2603,0.2734,91,33,0.325,0.182
2024-09-29,744798,0.2967,0.3149,0.2273,0.2345,0.0884,0.0853,0.2894,0.2947,129,136,0.592,0.875
2024-09-29,744880,0.2947,0.3100,0.2324,0.2734,0.0837,0.1056,0.2906,0.2988,56,13,-0.021,-0.047
2024-09-29,745201,0.3252,0.2698,0.2529,0.3014,0.0741,0.0710,0.2957,0.3087,98,119,0.073,1.082
2024-09-29,745282,0.3273,0.2951,0.2199,0.2539,0.0987,0.0993,0.2793,0.2751,8,58,0.209,0.290
2024-09-29,745686,0.3446,0.3218,0.2213,0.2396,0.0779,0.1097,0.2770,0.3147,116,65,-0.126,0.514
2024-09-29,745846,0.3144,0.3408,0.2154,0.2052,0.0831,0.0903,0.2652,0.2772,93,125,0.099,0.432
2024-09-29,745932,0.3022,0.3335,0.2589,0.1627,0.1090,0.0939,0.3072,0.2739,75,118,0.442,0.370
2024-09-29,746174,0.3463,0.3477,0.2305,0.2052,0.0863,0.0814,0.2969,0.2873,122,47,0.290,0.550
2024-09-29,746416,0.3334,0.3479,0.1733,0.1541,0.0952,0.0871,0.2622,0.2486,84,63,-0.282,-0.188
2024-09-29,746496,0.3179,0.3582,0.2417,0.2074,0.0865,0.1023,0.2877,0.2823,6,123,-0.000,0.001
2024-09-29,746820,0.2659,,0.2890,,0.0988,,0.3090,,99,,-0.566,
2024-09-29,746901,0.3079,0.3156,0.2364,0.2190,0.0871,0.0697,0.2908,0.2846,109,22,-0.036,0.413
2024-09-29,747061,0.3516,0.3337,0.2527,0.2734,0.0946,0.1248,0.2980,0.3021,106,130,0.257,0.828
2024-09-29,747147,0.3167,0.3130,0.2273,0.2690,0.1240,0.0698,0.2811,0.3174,107,122,0.051,0.452
2025-04-01,778485,0.3511,0.2902,0.1860,0.2969,0.1053,0.1038,0.2671,0.3236,57,78,0.211,0.557
2025-04-01,778486,0.3618,0.2702,0.1902,0.2949,0.0894,0.0728,0.2759,0.3019,58,76,-0.139,1.012
2025-04-01,778487,0.3018,,0.2491,,0.0991,,0.3000,,80,,0.127,
2025-04-01,778488,0.3368,,0.2181,,0.1159,,0.2702,,62,,0.219,
2025-04-01,778489,0.3266,0.3125,0.2471,0.2049,0.0868,0.1053,0.2890,0.2848,91,23,0.442,0.691
2025-04-01,778490,0.2980,,0.2398,,0.1125,,0.2682,,71,,-0.112,
2025-04-01,778491,0.3041,0.3506,0.2348,0.2398,0.0858,0.0850,0.2831,0.2952,28,85,0.300,0.197
2025-04-01,778492,0.2962,0.3240,0.2534,0.2337,0.0762,0.0953,0.2901,0.2907,78,13,0.013,0.347
2025-04-01,778493,,0.3167,,0.2378,,0.1089,,0.2668,,37,,0.171
2025-04-01,778494,0.3036,0.2789,0.2622,0.2802,0.1009,0.0855,0.2950,0.2982,68,75,0.244,-0.206
2025-04-01,778495,0.3103,0.3694,0.2202,0.2262,0.0809,0.1002,0.2990,0.2729,55,15,0.091,-0.200
2025-04-01,778497,0.3162,0.3146,0.2431,0.2376,0.1013,0.0908,0.2798,0.2935,2,3,,-0.241
2025-04-01,778498,0.3411,0.3261,0.2315,0.2364,0.0881,0.0933,0.2961,0.2821,80,27,0.321,0.187
2025-04-02,778469,0.2773,0.3268,0.2256,0.2389,0.0696,0.0698,0.2825,0.2864,74,76,-0.149,-0.008
2025-04-02,778471,0.3026,0.3069,0.2271,0.2627,0.0683,0.1120,0.2900,0.3094,68,21,0.122,0.356
2025-04-02,778472,0.3352,0.2990,0.2243,0.2809,0.0800,0.0839,0.2767,0.3154,26,51,-0.053,-0.012
2025-04-02,778473,0.3040,0.2940,0.2869,0.2849,0.0822,0.0772,0.3138,0.3098,90,68,0.209,0.322
2025-04-02,778474,0.3078,0.3428,0.2405,0.2607,0.0686,0.1170,0.2908,0.2926,85,13,0.196,-0.087
2025-04-02,778475,0.3282,0.2963,0.2042,0.2342,0.0885,0.0949,0.2840,0.3037,11,74,0.116,0.183
2025-04-02,778476,0.2920,0.3223,0.2106,0.2800,0.0831,0.0866,0.2814,0.2982,74,89,-0.081,-0.260
2025-04-02,778477,0.2907,0.3060,0.2635,0.2409,0.1012,0.1019,0.2991,0.2794,83,84,0.515,-0.278
2025-04-02,778478,0.3141,,0.2824,,0.1215,,0.2751,,86,,0.137,
2025-04-02,778479,0.2742,0.3006,0.3106,0.2525,0.0757,0.0841,0.3103,0.2936,55,72,0.490,-0.015
2025-04-02,778480,0.3171,0.2676,0.2396,0.2833,0.1100,0.0943,0.2714,0.3046,19,64,0.207,-0.455
2025-04-02,778481,0.3232,0.3137,0.2341,0.2219,0.1049,0.0907,0.2858,0.2786,4,3,-0.585,
2025-04-02,778482,0.3402,0.2815,0.2145,0.2891,0.0708,0.0552,0.2730,0.2992,55,76,0.117,0.830
2025-04-02,778483,0.2862,0.3155,0.3189,0.2231,0.0629,0.0604,0.3100,0.2951,75,74,0.046,0.173
2025-04-02,778484,0.3164,0.3317,0.2538,0.2622,0.1257,0.0759,0.2983,0.2936,79,86,0.685,-0.223
2025-04-03,778462,0.3159,0.2848,0.2558,0.2847,0.0878,0.0572,0.3040,0.3084,87,61,0.581,0.669
2025-04-03,778466,0.3582,0.3031,0.2233,0.2355,0.0977,0.0952,0.2798,0.2807,39,50,0.449,0.319
2025-04-03,778467,0.3500,0.3350,0.2117,0.2175,0.0795,0.0929,0.2769,0.2671,12,40,0.204,0.258
2025-04-03,778468,0.3011,0.3304,0.2778,0.2698,0.0756,0.0798,0.3156,0.2877,55,82,0.308,0.140
2025-04-03,778470,0.2856,0.3360,0.2202,0.2687,0.0782,0.1167,0.2945,0.2958,74,87,-0.188,0.810
2025-04-04,778444,,0.3024,,0.2235,,0.1182,,0.2733,,49,,-0.240
2025-04-04,778447,0.3098,0.3085,0.2458,0.2322,0.1000,0.0974,0.2827,0.2956,45,52,0.758,0.355
2025-04-04,778453,0.2899,0.3176,0.2393,0.2470,0.0794,0.0852,0.2965,0.3030,42,21,0.156,-0.196
2025-04-04,778454,0.3314,0.3227,0.2522,0.2325,0.0791,0.0987,0.2971,0.2908,80,14,0.532,0.195
2025-04-04,778455,0.2988,0.3037,0.2161,0.2152,0.0779,0.1083,0.2967,0.2873,59,85,0.115,0.310
2025-04-04,778456,0.3182,0.3600,0.2461,0.2062,0.1219,0.1017,0.2854,0.2825,28,83,0.114,-0.001
2025-04-04,778457,0.3209,0.3286,0.2658,0.2226,0.0779,0.0972,0.3053,0.2894,80,89,0.432,0.796
2025-04-04,778458,0.3250,0.3079,0.1980,0.2611,0.0982,0.0716,0.2682,0.3121,57,67,-0.201,0.304
2025-04-04,778459,0.3217,0.3108,0.2711,0.2550,0.1069,0.0825,0.2948,0.2974,59,31,0.300,0.457
2025-04-04,778460,0.3504,0.2887,0.1786,0.2695,0.1033,0.0891,0.2619,0.2935,61,71,0.310,0.274
2025-04-04,778461,0.3297,0.3186,0.2298,0.2363,0.1005,0.0935,0.2925,0.3013,78,78,0.330,0.214
2025-04-04,778463,0.3036,0.3343,0.2447,0.2118,0.0837,0.1145,0.2799,0.2615,80,56,0.115,0.540
2025-04-04,778464,0.3040,0.2925,0.2535,0.2369,0.0720,0.0902,0.2894,0.2801,28,50,0.156,0.340
2025-04-04,778465,0.3517,0.3191,0.2048,0.2515,0.0827,0.1146,0.2745,0.2752,82,47,-0.056,-0.070
2025-04-05,778436,0.2977,0.3433,0.2547,0.2589,0.0939,0.1547,0.2878,0.2948,77,23,0.350,0.158
2025-04-05,778437,0.3027,0.3614,0.2460,0.2049,0.0856,0.0776,0.2885,0.2842,81,37,0.872,0.438
2025-04-05,778438,0.3196,0.2971,0.3054,0.2315,0.0638,0.0890,0.2924,0.2989,67,11,0.508,0.119
2025-04-05,778439,0.3136,0.3268,0.2538,0.2387,0.1043,0.0851,0.2915,0.2955,81,7,0.559,0.305
2025-04-05,778440,0.3161,0.3428,0.2485,0.2073,0.1103,0.1009,0.2927,0.2801,82,82,0.721,0.356
2025-04-05,778441,0.3437,0.2919,0.2271,0.2134,0.1015,0.0807,0.2825,0.2711,6,70,,0.134
2025-04-05,778442,0.3161,0.3157,0.1928,0.2344,0.1129,0.0880,0.2700,0.2758,86,5,0.364,-0.137
2025-04-05,778443,0.2993,0.3214,0.1908,0.2499,0.1165,0.0838,0.2592,0.2948,54,8,-0.124,-0.546
2025-04-05,778445,0.3357,0.3116,0.2408,0.2674,0.1000,0.0889,0.2868,0.3084,33,51,0.021,0.221
2025-04-05,778446,0.3449,0.3495,0.2232,0.2088,0.1116,0.0823,0.2848,0.2852,93,89,0.223,0.374
2025-04-05,778448,0.3132,0.2974,0.2252,0.2352,0.1085,0.0861,0.2609,0.2867,11,83,-0.064,0.561
2025-04-05,778449,0.3510,0.3415,0.1867,0.2196,0.0920,0.0813,0.2788,0.2781,85,77,0.150,-0.105
2025-04-05,778450,0.2965,0.3017,0.2924,0.2677,0.0826,0.0818,0.2882,0.3047,67,24,0.283,0.347
2025-04-05,778451,0.3221,0.3321,0.2152,0.2402,0.0988,0.0846,0.2758,0.2933,77,7,0.141,0.178
2025-04-05,778452,0.2912,0.3295,0.2482,0.2492,0.0801,0.0871,0.2776,0.2761,26,81,0.145,0.205
2025-04-06,778419,0.3416,0.3299,0.2129,0.2292,0.1196,0.0869,0.2785,0.2994,78,52,-0.076,0.177
2025-04-06,778420,0.3084,0.3535,0.2335,0.2226,0.0774,0.0835,0.2823,0.2900,14,15,-0.278,-0.012
2025-04-06,778421,0.3363,0.3222,0.2237,0.2341,0.0880,0.1047,0.2819,0.2812,32,4,0.262,0.181
2025-04-06,778422,0.3307,0.3062,0.2378,0.2696,0.1124,0.0905,0.2849,0.2960,48,3,0.259,
2025-04-06,778423,0.3279,,0.2194,,0.0922,,0.2553,,71,,0.334,
2025-04-06,778425,0.3559,0.3350,0.2054,0.2123,0.1227,0.1076,0.2686,0.2942,40,88,0.198,-0.108
2025-04-06,778427,0.2881,0.3415,0.2376,0.2217,0.0603,0.0959,0.3029,0.2671,54,54,0.130,-0.488
2025-04-06,778428,0.3181,0.3484,0.2511,0.1932,0.0913,0.1064,0.2972,0.2831,16,84,0.463,0.183
2025-04-06,778429,0.2901,0.3089,0.2623,0.2272,0.0745,0.0828,0.2932,0.2836,81,31,0.018,0.308
2025-04-06,778430,0.3150,0.3032,0.2497,0.2413,0.0890,0.0768,0.2865,0.2897,4,22,,-0.030
2025-04-06,778431,,0.3251,,0.2119,,0.1136,,0.2829,,6,,
2025-04-06,778432,0.3145,,0.2051,,0.0759,,0.2828,,86,,0.041,
2025-04-06,778433,0.3236,0.3137,0.2236,0.2378,0.1134,0.0905,0.2840,0.2889,70,3,0.092,
2025-04-06,778434,0.2663,0.3273,0.2892,0.2024,0.0742,0.0606,0.3117,0.2834,49,80,0.013,-0.090
2025-04-06,778435,0.3133,0.3057,0.2934,0.2695,0.0904,0.1045,0.3033,0.3054,34,52,0.331,0.364
2025-04-07,778405,0.3121,0.2765,0.2094,0.2966,0.1016,0.0697,0.2848,0.3038,26,82,0.763,1.003
2025-04-07,778410,0.2655,0.3220,0.2821,0.2488,0.0992,0.0851,0.3029,0.2889,68,94,-0.404,0.462
2025-04-07,778411,0.3377,0.3114,0.2267,0.2487,0.0863,0.0957,0.2932,0.2879,83,75,0.328,0.221
2025-04-07,778412,0.2967,0.3332,0.2494,0.2192,0.1175,0.1122,0.2730,0.2712,74,66,-0.105,0.207
2025-04-07,778413,0.3100,0.3208,0.2254,0.2554,0.0591,0.1230,0.2972,0.2969,77,82,0.228,0.676
2025-04-07,778414,0.2881,0.2915,0.3026,0.2683,0.1079,0.0889,0.3246,0.2885,82,81,0.557,-0.214
2025-04-07,778415,0.3592,0.3002,0.2432,0.2468,0.0964,0.0794,0.2768,0.2867,18,12,0.016,0.303
2025-04-07,778416,0.3224,0.3279,0.2140,0.2251,0.0992,0.0937,0.2893,0.2740,38,7,0.185,0.177
2025-04-07,778418,0.3064,0.3204,0.2694,0.2796,0.0908,0.1175,0.3005,0.2730,3,91,,0.132
2025-04-07,778424,0.3391,0.3601,0.2600,0.1988,0.0800,0.0939,0.2984,0.2796,91,63,-0.191,-0.077
2025-04-07,778426,0.3447,0.3221,0.2484,0.1964,0.0832,0.1013,0.2921,0.2673,88,14,0.235,0.036
2025-04-08,778394,0.3043,0.3404,0.2357,0.2087,0.0999,0.0691,0.2781,0.2743,87,58,-0.279,0.077
2025-04-08,778395,0.3202,0.3077,0.2772,0.2702,0.0838,0.1172,0.2966,0.3102,94,26,-0.266,0.457
2025-04-08,778396,0.3386,0.3940,0.2793,0.2062,0.1196,0.0999,0.2977,0.2742,92,47,0.883,0.478
2025-04-08,778397,0.2986,0.3156,0.2703,0.2359,0.0738,0.0851,0.3127,0.2891,58,14,0.314,0.160
2025-04-08,778398,0.2996,0.3311,0.2399,0.2318,0.0988,0.0679,0.3029,0.2845,79,80,0.172,0.014
2025-04-08,778400,0.3019,0.2926,0.2490,0.2678,0.0673,0.0979,0.2952,0.3024,88,88,0.196,0.447
2025-04-08,778401,0.3308,0.2987,0.2120,0.2370,0.0698,0.0668,0.2718,0.2981,82,71,0.100,0.144
2025-04-08,778402,0.3213,0.2936,0.2454,0.2058,0.1035,0.0813,0.2985,0.2798,5,77,,-0.093
2025-04-08,778403,0.2957,0.2806,0.2465,0.2244,0.0928,0.0672,0.2804,0.2880,53,79,0.336,-0.152
2025-04-08,778404,0.3140,0.2807,0.2179,0.3262,0.0895,0.0616,0.2817,0.3152,4,78,,0.112
2025-04-08,778406,0.2762,0.2993,0.2970,0.2507,0.0541,0.0971,0.3044,0.3019,79,83,0.857,0.126
2025-04-08,778407,0.3107,0.3271,0.2198,0.2311,0.0842,0.1120,0.2796,0.2830,8,9,-0.321,-0.591
2025-04-08,778408,0.3038,0.2700,0.2912,0.2999,0.0750,0.0732,0.3119,0.3087,72,59,0.317,0.528
2025-04-08,778409,0.3063,,0.2233,,0.1110,,0.2853,,13,,-0.119,
