date,game_pk,away_value,home_value
2024-05-17,746641,0.336364,0.369202
2024-05-17,746878,0.300198,0.285184
2024-05-17,747037,0.295672,0.319817
2024-05-17,747122,0.402589,0.321844
2024-05-17,747201,0.360810,0.321504
2024-05-18,744938,0.234806,0.250971
2024-05-18,745013,0.303818,0.296094
2024-05-18,745177,0.314713,0.257211
2024-05-18,745339,0.367761,0.301446
2024-05-18,745581,0.350562,0.329706
2024-05-18,745744,0.292705,0.255975
2024-05-18,746067,,0.337973
2024-05-18,746142,0.307445,0.312453
2024-05-18,746308,0.319024,0.305018
2024-05-18,746389,0.292725,0.318914
2024-05-18,746642,0.306046,0.371616
2024-05-18,746882,0.254006,0.336516
2024-05-18,747036,0.325912,0.294028
2024-05-18,747121,0.325760,0.323382
2024-05-18,747202,0.274808,0.336973
2024-05-19,744937,0.274569,0.250778
2024-05-19,745012,0.326574,0.293097
2024-05-19,745179,0.286412,0.281925
2024-05-19,745336,0.390698,0.305366
2024-05-19,745577,0.354484,0.294739
2024-05-19,745745,0.315608,0.252669
2024-05-19,746064,0.296113,0.337314
2024-05-19,746144,,0.278694
2024-05-19,746306,0.321594,0.364586
2024-05-19,746392,0.293180,0.320205
2024-05-19,746636,0.277218,0.366523
2024-05-19,746880,0.343431,0.283680
2024-05-19,747035,0.331795,0.290805
2024-05-19,747120,0.363549,0.323382
2024-05-19,747198,0.281759,0.335948
2024-05-20,744857,0.315886,0.343855
2024-05-20,744935,0.330737,0.239394
2024-05-20,745093,0.300346,0.293386
2024-05-20,745181,0.294768,0.264582
2024-05-20,745746,0.332867,0.254082
2024-05-20,746066,0.280581,0.338750
2024-05-20,746146,0.333404,0.281389
2024-05-20,746307,0.283226,0.308380
2024-05-20,746390,0.301682,0.344360
2024-05-20,746637,0.296032,0.365139
2024-05-20,747119,0.402676,0.323094
2024-05-20,747121,0.327451,0.323094
2024-05-21,744860,0.294007,
2024-05-21,744936,0.298554,0.240753
2024-05-21,745090,0.301063,0.311805
2024-05-21,745180,0.291719,0.326334
2024-05-21,745503,0.374825,0.297326
2024-05-21,745578,0.294410,0.311945
2024-05-21,745662,0.388931,0.300170
2024-05-21,745742,0.337888,0.254336
2024-05-21,746058,0.287902,0.391284
2024-05-21,746145,0.323327,0.281977
2024-05-21,746309,0.282970,0.288791
2024-05-21,746385,0.300772,0.319124
2024-05-21,746633,0.291770,0.363652
2024-05-21,746716,0.330034,
2024-05-21,746875,0.322635,0.286142
2024-05-22,744856,0.322785,0.312196
2024-05-22,744933,0.292315,0.258311
2024-05-22,745089,0.333924,0.302599
2024-05-22,745173,0.291808,0.280642
2024-05-22,745180,0.291808,0.328422
2024-05-22,745502,0.324005,0.256710
2024-05-22,745576,0.298166,0.314989
2024-05-22,745661,0.381143,0.332308
2024-05-22,745743,0.294492,0.256856
2024-05-22,746063,0.263679,0.326010
2024-05-22,746143,0.324955,0.283381
2024-05-22,746304,0.308345,0.307968
2024-05-22,746386,0.301024,0.320446
2024-05-22,746634,0.291753,0.365516
2024-05-22,746712,0.329423,0.334540
2024-05-22,746876,0.319530,
2024-05-23,745500,0.332440,0.260098
2024-05-23,745573,0.268022,0.312529
2024-05-23,745660,0.380508,0.324496
2024-05-23,745741,0.281126,0.256844
2024-05-23,746474,0.241011,0.350409
2024-05-23,746714,0.327705,0.333232
2024-05-23,746792,0.316632,0.305819
2024-05-23,746874,0.322333,0.289107
